order_id,product_id,category,quantity,unit_price,discount,line_total
ORD002876,P0111,Books & Media,1,58.37,0.0,58.37
ORD002876,P0076,Sports,2,348.42,0.0,696.84
ORD002877,P0082,Beauty,1,35.18,0.05,33.42
ORD002877,P0072,Sports,3,111.14,0.0,333.42
ORD002878,P0044,Fashion,1,179.61,0.0,179.61
ORD002879,P0041,Fashion,1,109.82,0.05,104.33
ORD002879,P0082,Beauty,1,35.18,0.2,28.14
ORD002879,P0057,Fashion,1,100.09,0.0,100.09
ORD002880,P0050,Fashion,1,175.37,0.15,149.06
ORD002881,P0093,Beauty,1,54.29,0.0,54.29
ORD002881,P0035,Home & Garden,2,89.13,0.0,178.26
ORD002882,P0002,Electronics,1,282.77,0.0,282.77
ORD002883,P0051,Fashion,3,21.84,0.0,65.52
ORD002883,P0059,Fashion,1,67.75,0.15,57.59
ORD002883,P0085,Beauty,1,33.57,0.0,33.57
ORD002883,P0007,Electronics,1,71.56,0.0,71.56
ORD002884,P0103,Books & Media,1,33.25,0.0,33.25
ORD002884,P0107,Books & Media,3,31.66,0.05,90.23
ORD002885,P0046,Fashion,3,37.54,0.1,101.36
ORD002885,P0114,Books & Media,1,34.15,0.0,34.15
ORD002886,P0038,Home & Garden,1,169.03,0.0,169.03
ORD002887,P0088,Beauty,1,98.82,0.0,98.82
ORD002888,P0015,Electronics,1,769.37,0.0,769.37
ORD002888,P0049,Fashion,3,179.38,0.0,538.14
ORD002889,P0014,Electronics,1,127.83,0.05,121.44
ORD002890,P0059,Fashion,1,67.75,0.1,60.98
ORD002890,P0088,Beauty,1,98.82,0.0,98.82
ORD002890,P0091,Beauty,2,90.2,0.1,162.36
ORD002890,P0086,Beauty,1,112.91,0.0,112.91
ORD002891,P0053,Fashion,2,62.69,0.2,100.3
ORD002891,P0011,Electronics,1,733.95,0.1,660.56
ORD002892,P0093,Beauty,1,54.29,0.0,54.29
ORD002893,P0069,Sports,1,47.49,0.0,47.49
ORD002894,P0116,Books & Media,1,12.17,0.0,12.17
ORD002894,P0114,Books & Media,1,34.15,0.15,29.03
ORD002895,P0005,Electronics,1,407.63,0.0,407.63
ORD002895,P0081,Beauty,1,17.81,0.0,17.81
ORD002895,P0028,Home & Garden,1,167.29,0.0,167.29
ORD002896,P0005,Electronics,1,407.63,0.05,387.25
ORD002897,P0084,Beauty,2,36.18,0.0,72.36
ORD002898,P0103,Books & Media,1,33.25,0.05,31.59
ORD002898,P0105,Books & Media,1,27.71,0.0,27.71
ORD002898,P0047,Fashion,1,146.73,0.15,124.72
ORD002899,P0054,Fashion,1,37.85,0.05,35.96
ORD002899,P0018,Electronics,2,370.75,0.05,704.42
ORD002900,P0116,Books & Media,3,12.17,0.05,34.68
ORD002901,P0070,Sports,1,273.9,0.2,219.12
ORD002902,P0045,Fashion,1,34.55,0.05,32.82
ORD002903,P0036,Home & Garden,1,64.58,0.0,64.58
ORD002903,P0002,Electronics,2,282.77,0.1,508.99
ORD002903,P0090,Beauty,2,56.59,0.0,113.18
ORD002904,P0047,Fashion,1,146.73,0.0,146.73
ORD002905,P0108,Books & Media,1,57.78,0.0,57.78
ORD002906,P0106,Books & Media,1,21.79,0.0,21.79
ORD002906,P0005,Electronics,1,407.63,0.0,407.63
ORD002906,P0063,Sports,2,25.19,0.15,42.82
ORD002907,P0096,Beauty,1,56.41,0.05,53.59
ORD002907,P0046,Fashion,1,37.54,0.05,35.66
ORD002908,P0120,Books & Media,1,38.91,0.05,36.96
ORD002909,P0003,Electronics,1,675.0,0.15,573.75
ORD002909,P0079,Sports,1,134.88,0.1,121.39
ORD002909,P0008,Electronics,1,601.4,0.0,601.4
ORD002910,P0024,Home & Garden,2,38.74,0.15,65.86
ORD002911,P0034,Home & Garden,1,68.83,0.0,68.83
ORD002912,P0065,Sports,2,310.58,0.1,559.04
ORD002912,P0003,Electronics,1,675.0,0.0,675.0
ORD002913,P0047,Fashion,2,146.73,0.0,293.46
ORD002913,P0052,Fashion,1,129.07,0.0,129.07
ORD002913,P0021,Home & Garden,3,180.57,0.05,514.62
ORD002913,P0049,Fashion,1,179.38,0.0,179.38
ORD002914,P0034,Home & Garden,1,68.83,0.05,65.39
ORD002914,P0030,Home & Garden,3,53.4,0.0,160.2
ORD002915,P0095,Beauty,2,30.92,0.1,55.66
ORD002915,P0060,Fashion,1,117.44,0.15,99.82
ORD002915,P0033,Home & Garden,1,213.07,0.0,213.07
ORD002916,P0020,Electronics,1,781.45,0.0,781.45
ORD002916,P0110,Books & Media,1,16.05,0.15,13.64
ORD002916,P0013,Electronics,2,862.63,0.0,1725.26
ORD002917,P0102,Books & Media,2,52.13,0.0,104.26
ORD002918,P0020,Electronics,1,781.45,0.0,781.45
ORD002919,P0055,Fashion,1,92.6,0.0,92.6
ORD002920,P0034,Home & Garden,3,68.83,0.15,175.52
ORD002920,P0098,Beauty,1,58.74,0.15,49.93
ORD002920,P0086,Beauty,1,112.91,0.2,90.33
ORD002921,P0103,Books & Media,1,33.25,0.0,33.25
ORD002922,P0090,Beauty,1,56.59,0.1,50.93
ORD002923,P0016,Electronics,1,735.06,0.15,624.8
ORD002924,P0009,Electronics,1,236.37,0.1,212.73
ORD002925,P0058,Fashion,1,166.02,0.0,166.02
ORD002925,P0046,Fashion,2,37.54,0.05,71.33
ORD002925,P0018,Electronics,2,370.75,0.05,704.42
ORD002926,P0030,Home & Garden,1,53.4,0.0,53.4
ORD002926,P0110,Books & Media,3,16.05,0.15,40.93
ORD002926,P0007,Electronics,1,71.56,0.0,71.56
ORD002926,P0085,Beauty,3,33.57,0.15,85.6
ORD002927,P0117,Books & Media,1,38.94,0.0,38.94
ORD002928,P0048,Fashion,2,30.16,0.0,60.32
ORD002928,P0033,Home & Garden,2,213.07,0.05,404.83
ORD002929,P0005,Electronics,1,407.63,0.2,326.1
ORD002929,P0078,Sports,1,64.33,0.0,64.33
ORD002930,P0029,Home & Garden,1,55.22,0.0,55.22
ORD002930,P0038,Home & Garden,1,169.03,0.0,169.03
ORD002931,P0076,Sports,3,348.42,0.0,1045.26
ORD002931,P0017,Electronics,1,504.79,0.0,504.79
ORD002932,P0110,Books & Media,1,16.05,0.1,14.44
ORD002932,P0079,Sports,2,134.88,0.0,269.76
ORD002932,P0058,Fashion,1,166.02,0.05,157.72
ORD002932,P0056,Fashion,1,160.14,0.1,144.13
ORD002932,P0032,Home & Garden,1,145.88,0.0,145.88
ORD002933,P0088,Beauty,1,98.82,0.0,98.82
ORD002934,P0011,Electronics,2,733.95,0.05,1394.5
ORD002935,P0003,Electronics,1,675.0,0.0,675.0
ORD002935,P0008,Electronics,1,601.4,0.0,601.4
ORD002935,P0098,Beauty,3,58.74,0.1,158.6
ORD002936,P0041,Fashion,3,109.82,0.0,329.46
ORD002936,P0112,Books & Media,1,36.19,0.0,36.19
ORD002937,P0044,Fashion,1,179.61,0.0,179.61
ORD002937,P0017,Electronics,1,504.79,0.1,454.31
ORD002937,P0019,Electronics,1,753.99,0.0,753.99
ORD002938,P0013,Electronics,2,862.63,0.0,1725.26
ORD002939,P0053,Fashion,2,62.69,0.0,125.38
ORD002940,P0026,Home & Garden,2,101.99,0.0,203.98
ORD002940,P0048,Fashion,1,30.16,0.1,27.14
ORD002941,P0070,Sports,1,273.9,0.05,260.2
ORD002942,P0043,Fashion,1,83.9,0.0,83.9
ORD002942,P0013,Electronics,3,862.63,0.0,2587.89
ORD002943,P0101,Books & Media,2,58.39,0.05,110.94
ORD002943,P0003,Electronics,1,675.0,0.15,573.75
ORD002943,P0067,Sports,1,310.35,0.05,294.83
ORD002943,P0063,Sports,1,25.19,0.1,22.67
ORD002944,P0118,Books & Media,1,20.23,0.05,19.22
ORD002945,P0029,Home & Garden,1,55.22,0.0,55.22
ORD002946,P0031,Home & Garden,2,247.54,0.0,495.08
ORD002946,P0065,Sports,1,310.58,0.05,295.05
ORD002947,P0047,Fashion,1,146.73,0.0,146.73
ORD002948,P0037,Home & Garden,1,220.95,0.0,220.95
ORD002948,P0066,Sports,1,124.94,0.0,124.94
ORD002948,P0116,Books & Media,1,12.17,0.05,11.56
ORD002949,P0004,Electronics,2,807.35,0.05,1533.96
ORD002949,P0007,Electronics,2,71.56,0.0,143.12
ORD002950,P0106,Books & Media,2,21.79,0.0,43.58
ORD002951,P0070,Sports,2,273.9,0.0,547.8
ORD002951,P0076,Sports,2,348.42,0.0,696.84
ORD002951,P0068,Sports,2,52.84,0.0,105.68
ORD002952,P0003,Electronics,2,675.0,0.05,1282.5
ORD002953,P0087,Beauty,1,61.99,0.05,58.89
ORD002954,P0034,Home & Garden,1,68.83,0.0,68.83
ORD002954,P0017,Electronics,1,504.79,0.0,504.79
ORD002955,P0013,Electronics,1,862.63,0.0,862.63
ORD002955,P0015,Electronics,1,769.37,0.0,769.37
ORD002956,P0114,Books & Media,1,34.15,0.05,32.44
ORD002956,P0063,Sports,2,25.19,0.05,47.86
ORD002956,P0038,Home & Garden,1,169.03,0.05,160.58
ORD002956,P0106,Books & Media,1,21.79,0.0,21.79
ORD002957,P0013,Electronics,1,862.63,0.0,862.63
ORD002958,P0020,Electronics,1,781.45,0.0,781.45
ORD002958,P0006,Electronics,1,234.84,0.0,234.84
ORD002958,P0041,Fashion,1,109.82,0.05,104.33
ORD002959,P0054,Fashion,1,37.85,0.05,35.96
ORD002959,P0008,Electronics,1,601.4,0.05,571.33
ORD002959,P0041,Fashion,2,109.82,0.0,219.64
ORD002960,P0023,Home & Garden,2,33.75,0.0,67.5
ORD002960,P0005,Electronics,2,407.63,0.2,652.21
ORD002960,P0022,Home & Garden,1,68.56,0.0,68.56
ORD002961,P0119,Books & Media,2,54.29,0.05,103.15
ORD002962,P0112,Books & Media,1,36.19,0.15,30.76
ORD002962,P0079,Sports,1,134.88,0.05,128.14
ORD002962,P0028,Home & Garden,1,167.29,0.0,167.29
ORD002963,P0043,Fashion,1,83.9,0.1,75.51
ORD002964,P0070,Sports,1,273.9,0.0,273.9
ORD002965,P0015,Electronics,1,769.37,0.0,769.37
ORD002966,P0056,Fashion,1,160.14,0.1,144.13
ORD002966,P0009,Electronics,1,236.37,0.15,200.91
ORD002966,P0072,Sports,1,111.14,0.1,100.03
ORD002966,P0011,Electronics,1,733.95,0.1,660.56
ORD002966,P0119,Books & Media,1,54.29,0.05,51.58
ORD002967,P0001,Electronics,3,592.51,0.05,1688.65
ORD002968,P0054,Fashion,2,37.85,0.0,75.7
ORD002968,P0034,Home & Garden,1,68.83,0.05,65.39
ORD002969,P0108,Books & Media,1,57.78,0.0,57.78
ORD002970,P0053,Fashion,1,62.69,0.0,62.69
ORD002971,P0058,Fashion,1,166.02,0.0,166.02
ORD002972,P0013,Electronics,1,862.63,0.0,862.63
ORD002973,P0017,Electronics,1,504.79,0.0,504.79
ORD002974,P0091,Beauty,1,90.2,0.1,81.18
ORD002975,P0104,Books & Media,1,28.85,0.0,28.85
ORD002975,P0024,Home & Garden,1,38.74,0.0,38.74
ORD002976,P0117,Books & Media,1,38.94,0.2,31.15
ORD002977,P0045,Fashion,1,34.55,0.0,34.55
ORD002978,P0013,Electronics,2,862.63,0.1,1552.73
ORD002978,P0011,Electronics,2,733.95,0.05,1394.5
ORD002979,P0074,Sports,2,200.27,0.0,400.54
ORD002979,P0065,Sports,1,310.58,0.2,248.46
ORD002980,P0024,Home & Garden,3,38.74,0.15,98.79
ORD002980,P0026,Home & Garden,1,101.99,0.0,101.99
ORD002981,P0005,Electronics,1,407.63,0.05,387.25
ORD002981,P0014,Electronics,2,127.83,0.0,255.66
ORD002982,P0009,Electronics,1,236.37,0.0,236.37
ORD002982,P0106,Books & Media,1,21.79,0.0,21.79
ORD002983,P0089,Beauty,1,20.66,0.0,20.66
ORD002984,P0020,Electronics,2,781.45,0.15,1328.46
ORD002985,P0039,Home & Garden,1,229.92,0.15,195.43
ORD002985,P0044,Fashion,1,179.61,0.05,170.63
ORD002986,P0065,Sports,1,310.58,0.05,295.05
ORD002987,P0026,Home & Garden,1,101.99,0.0,101.99
ORD002988,P0061,Sports,3,272.82,0.2,654.77
ORD002988,P0055,Fashion,1,92.6,0.0,92.6
ORD002988,P0045,Fashion,2,34.55,0.05,65.64
ORD002988,P0017,Electronics,1,504.79,0.05,479.55
ORD002989,P0041,Fashion,1,109.82,0.1,98.84
ORD002990,P0019,Electronics,1,753.99,0.05,716.29
ORD002990,P0021,Home & Garden,1,180.57,0.05,171.54
ORD002991,P0062,Sports,1,278.05,0.05,264.15
ORD002991,P0046,Fashion,1,37.54,0.0,37.54
ORD002992,P0053,Fashion,1,62.69,0.2,50.15
ORD002993,P0066,Sports,2,124.94,0.0,249.88
ORD002994,P0116,Books & Media,1,12.17,0.0,12.17
ORD002995,P0044,Fashion,1,179.61,0.0,179.61
ORD002995,P0109,Books & Media,2,36.9,0.1,66.42
ORD002996,P0108,Books & Media,1,57.78,0.1,52.0
ORD002996,P0093,Beauty,2,54.29,0.0,108.58
ORD002996,P0101,Books & Media,2,58.39,0.0,116.78
ORD002996,P0049,Fashion,1,179.38,0.0,179.38
ORD002996,P0085,Beauty,2,33.57,0.0,67.14
ORD002997,P0036,Home & Garden,2,64.58,0.0,129.16
ORD002998,P0031,Home & Garden,2,247.54,0.1,445.57
ORD002998,P0018,Electronics,1,370.75,0.05,352.21
ORD002999,P0023,Home & Garden,1,33.75,0.0,33.75
ORD002999,P0044,Fashion,1,179.61,0.0,179.61
ORD002999,P0016,Electronics,1,735.06,0.05,698.31
ORD002999,P0063,Sports,1,25.19,0.0,25.19
ORD002999,P0080,Sports,2,99.79,0.0,199.58
ORD003000,P0011,Electronics,1,733.95,0.0,733.95
ORD003000,P0015,Electronics,1,769.37,0.1,692.43
ORD003001,P0015,Electronics,1,769.37,0.05,730.9
ORD003002,P0097,Beauty,1,37.48,0.0,37.48
ORD003003,P0025,Home & Garden,2,164.39,0.0,328.78
ORD003004,P0048,Fashion,1,30.16,0.05,28.65
ORD003004,P0113,Books & Media,1,10.97,0.0,10.97
ORD003005,P0022,Home & Garden,3,68.56,0.0,205.68
ORD003005,P0002,Electronics,1,282.77,0.15,240.35
ORD003006,P0075,Sports,1,90.37,0.05,85.85
ORD003006,P0068,Sports,1,52.84,0.05,50.2
ORD003006,P0089,Beauty,2,20.66,0.0,41.32
ORD003007,P0040,Home & Garden,2,77.25,0.1,139.05
ORD003008,P0049,Fashion,2,179.38,0.0,358.76
ORD003008,P0014,Electronics,1,127.83,0.0,127.83
ORD003009,P0033,Home & Garden,1,213.07,0.05,202.42
ORD003009,P0044,Fashion,1,179.61,0.0,179.61
ORD003009,P0086,Beauty,1,112.91,0.05,107.26
ORD003009,P0067,Sports,3,310.35,0.1,837.94
ORD003009,P0063,Sports,1,25.19,0.05,23.93
ORD003010,P0001,Electronics,1,592.51,0.05,562.88
ORD003010,P0106,Books & Media,3,21.79,0.1,58.83
ORD003010,P0094,Beauty,1,104.78,0.1,94.3
ORD003011,P0034,Home & Garden,1,68.83,0.0,68.83
ORD003012,P0044,Fashion,1,179.61,0.05,170.63
ORD003012,P0028,Home & Garden,1,167.29,0.05,158.93
ORD003013,P0022,Home & Garden,1,68.56,0.15,58.28
ORD003013,P0007,Electronics,1,71.56,0.0,71.56
ORD003014,P0071,Sports,2,179.47,0.2,287.15
ORD003014,P0100,Beauty,1,119.92,0.05,113.92
ORD003015,P0080,Sports,1,99.79,0.0,99.79
ORD003015,P0010,Electronics,1,737.02,0.0,737.02
ORD003016,P0002,Electronics,2,282.77,0.0,565.54
ORD003016,P0047,Fashion,2,146.73,0.2,234.77
ORD003017,P0009,Electronics,1,236.37,0.0,236.37
ORD003018,P0086,Beauty,1,112.91,0.0,112.91
ORD003019,P0064,Sports,1,31.33,0.05,29.76
ORD003019,P0040,Home & Garden,1,77.25,0.0,77.25
ORD003020,P0019,Electronics,1,753.99,0.0,753.99
ORD003020,P0061,Sports,1,272.82,0.0,272.82
ORD003021,P0025,Home & Garden,1,164.39,0.05,156.17
ORD003022,P0111,Books & Media,1,58.37,0.0,58.37
ORD003022,P0028,Home & Garden,1,167.29,0.0,167.29
ORD003023,P0111,Books & Media,1,58.37,0.05,55.45
ORD003023,P0010,Electronics,1,737.02,0.2,589.62
ORD003024,P0008,Electronics,1,601.4,0.1,541.26
ORD003025,P0080,Sports,1,99.79,0.0,99.79
ORD003025,P0098,Beauty,1,58.74,0.05,55.8
ORD003026,P0061,Sports,1,272.82,0.1,245.54
ORD003027,P0077,Sports,1,167.38,0.1,150.64
ORD003028,P0102,Books & Media,3,52.13,0.0,156.39
ORD003028,P0002,Electronics,1,282.77,0.0,282.77
ORD003028,P0045,Fashion,3,34.55,0.05,98.47
ORD003029,P0015,Electronics,1,769.37,0.0,769.37
ORD003030,P0050,Fashion,2,175.37,0.0,350.74
ORD003030,P0041,Fashion,1,109.82,0.0,109.82
ORD003031,P0019,Electronics,1,753.99,0.0,753.99
ORD003031,P0077,Sports,2,167.38,0.0,334.76
ORD003031,P0046,Fashion,2,37.54,0.0,75.08
ORD003032,P0024,Home & Garden,3,38.74,0.15,98.79
ORD003032,P0038,Home & Garden,1,169.03,0.0,169.03
ORD003032,P0017,Electronics,3,504.79,0.05,1438.65
ORD003032,P0085,Beauty,1,33.57,0.0,33.57
ORD003032,P0014,Electronics,1,127.83,0.05,121.44
ORD003033,P0044,Fashion,1,179.61,0.0,179.61
ORD003033,P0028,Home & Garden,1,167.29,0.0,167.29
ORD003034,P0115,Books & Media,2,16.19,0.1,29.14
ORD003034,P0060,Fashion,1,117.44,0.05,111.57
ORD003035,P0076,Sports,1,348.42,0.0,348.42
ORD003035,P0110,Books & Media,1,16.05,0.0,16.05
ORD003035,P0036,Home & Garden,1,64.58,0.05,61.35
ORD003036,P0009,Electronics,3,236.37,0.05,673.65
ORD003036,P0023,Home & Garden,1,33.75,0.0,33.75
ORD003036,P0103,Books & Media,3,33.25,0.2,79.8
ORD003037,P0081,Beauty,3,17.81,0.0,53.43
ORD003038,P0033,Home & Garden,1,213.07,0.0,213.07
ORD003038,P0063,Sports,1,25.19,0.05,23.93
ORD003039,P0004,Electronics,1,807.35,0.1,726.62
ORD003039,P0052,Fashion,1,129.07,0.0,129.07
ORD003039,P0050,Fashion,2,175.37,0.2,280.59
ORD003040,P0024,Home & Garden,1,38.74,0.05,36.8
ORD003040,P0104,Books & Media,2,28.85,0.15,49.04
ORD003041,P0043,Fashion,3,83.9,0.05,239.12
ORD003041,P0006,Electronics,1,234.84,0.0,234.84
ORD003042,P0043,Fashion,1,83.9,0.05,79.7
ORD003043,P0022,Home & Garden,1,68.56,0.15,58.28
ORD003044,P0057,Fashion,1,100.09,0.0,100.09
ORD003044,P0001,Electronics,1,592.51,0.05,562.88
ORD003045,P0086,Beauty,1,112.91,0.0,112.91
ORD003045,P0018,Electronics,1,370.75,0.05,352.21
ORD003046,P0073,Sports,1,162.52,0.05,154.39
ORD003047,P0099,Beauty,2,70.54,0.0,141.08
ORD003047,P0047,Fashion,1,146.73,0.1,132.06
ORD003047,P0059,Fashion,2,67.75,0.15,115.18
ORD003048,P0093,Beauty,1,54.29,0.05,51.58
ORD003049,P0044,Fashion,1,179.61,0.05,170.63
ORD003050,P0055,Fashion,1,92.6,0.0,92.6
ORD003050,P0042,Fashion,1,113.53,0.0,113.53
ORD003051,P0028,Home & Garden,1,167.29,0.0,167.29
ORD003052,P0111,Books & Media,3,58.37,0.0,175.11
ORD003053,P0001,Electronics,1,592.51,0.05,562.88
ORD003054,P0050,Fashion,1,175.37,0.05,166.6
ORD003054,P0099,Beauty,2,70.54,0.05,134.03
ORD003055,P0011,Electronics,2,733.95,0.1,1321.11
ORD003055,P0114,Books & Media,1,34.15,0.0,34.15
ORD003055,P0029,Home & Garden,1,55.22,0.0,55.22
ORD003056,P0079,Sports,2,134.88,0.0,269.76
ORD003056,P0059,Fashion,1,67.75,0.1,60.98
ORD003057,P0084,Beauty,3,36.18,0.2,86.83
ORD003057,P0111,Books & Media,1,58.37,0.0,58.37
ORD003057,P0101,Books & Media,1,58.39,0.1,52.55
ORD003057,P0012,Electronics,1,338.21,0.15,287.48
ORD003058,P0097,Beauty,2,37.48,0.0,74.96
ORD003059,P0019,Electronics,1,753.99,0.0,753.99
ORD003060,P0114,Books & Media,1,34.15,0.0,34.15
ORD003060,P0049,Fashion,1,179.38,0.15,152.47
ORD003060,P0054,Fashion,1,37.85,0.0,37.85
ORD003060,P0001,Electronics,1,592.51,0.0,592.51
ORD003061,P0025,Home & Garden,2,164.39,0.0,328.78
ORD003061,P0006,Electronics,1,234.84,0.0,234.84
ORD003061,P0069,Sports,2,47.49,0.05,90.23
ORD003062,P0005,Electronics,2,407.63,0.0,815.26
ORD003062,P0065,Sports,1,310.58,0.1,279.52
ORD003062,P0113,Books & Media,1,10.97,0.15,9.32
ORD003063,P0091,Beauty,1,90.2,0.05,85.69
ORD003064,P0107,Books & Media,2,31.66,0.15,53.82
ORD003064,P0112,Books & Media,2,36.19,0.0,72.38
ORD003065,P0032,Home & Garden,1,145.88,0.2,116.7
ORD003066,P0010,Electronics,3,737.02,0.0,2211.06
ORD003067,P0081,Beauty,2,17.81,0.0,35.62
ORD003067,P0064,Sports,1,31.33,0.2,25.06
ORD003067,P0058,Fashion,1,166.02,0.0,166.02
ORD003067,P0082,Beauty,2,35.18,0.1,63.32
ORD003068,P0023,Home & Garden,1,33.75,0.2,27.0
ORD003069,P0082,Beauty,1,35.18,0.1,31.66
ORD003069,P0087,Beauty,1,61.99,0.05,58.89
ORD003069,P0027,Home & Garden,1,77.74,0.0,77.74
ORD003069,P0018,Electronics,2,370.75,0.0,741.5
ORD003070,P0045,Fashion,1,34.55,0.05,32.82
ORD003070,P0048,Fashion,1,30.16,0.05,28.65
ORD003070,P0037,Home & Garden,1,220.95,0.0,220.95
ORD003070,P0020,Electronics,2,781.45,0.0,1562.9
ORD003071,P0037,Home & Garden,1,220.95,0.1,198.86
ORD003072,P0099,Beauty,1,70.54,0.0,70.54
ORD003072,P0027,Home & Garden,1,77.74,0.0,77.74
ORD003073,P0070,Sports,1,273.9,0.05,260.2
ORD003074,P0069,Sports,1,47.49,0.1,42.74
ORD003074,P0087,Beauty,1,61.99,0.0,61.99
ORD003075,P0086,Beauty,1,112.91,0.0,112.91
ORD003076,P0027,Home & Garden,1,77.74,0.15,66.08
ORD003077,P0101,Books & Media,1,58.39,0.0,58.39
ORD003078,P0092,Beauty,1,118.26,0.15,100.52
ORD003079,P0061,Sports,1,272.82,0.15,231.9
ORD003080,P0080,Sports,2,99.79,0.0,199.58
ORD003080,P0109,Books & Media,1,36.9,0.0,36.9
ORD003081,P0049,Fashion,1,179.38,0.05,170.41
ORD003082,P0120,Books & Media,1,38.91,0.0,38.91
ORD003083,P0099,Beauty,2,70.54,0.2,112.86
ORD003084,P0093,Beauty,1,54.29,0.05,51.58
ORD003085,P0029,Home & Garden,2,55.22,0.0,110.44
ORD003085,P0029,Home & Garden,1,55.22,0.0,55.22
ORD003086,P0024,Home & Garden,2,38.74,0.0,77.48
ORD003086,P0047,Fashion,1,146.73,0.0,146.73
ORD003086,P0048,Fashion,3,30.16,0.0,90.48
ORD003087,P0095,Beauty,1,30.92,0.1,27.83
ORD003088,P0049,Fashion,1,179.38,0.05,170.41
ORD003089,P0037,Home & Garden,1,220.95,0.0,220.95
ORD003089,P0093,Beauty,1,54.29,0.1,48.86
ORD003090,P0038,Home & Garden,1,169.03,0.0,169.03
ORD003091,P0024,Home & Garden,1,38.74,0.0,38.74
ORD003091,P0059,Fashion,1,67.75,0.15,57.59
ORD003092,P0015,Electronics,2,769.37,0.15,1307.93
ORD003092,P0001,Electronics,1,592.51,0.2,474.01
ORD003093,P0105,Books & Media,1,27.71,0.0,27.71
ORD003094,P0034,Home & Garden,3,68.83,0.0,206.49
ORD003094,P0013,Electronics,1,862.63,0.0,862.63
ORD003094,P0027,Home & Garden,1,77.74,0.0,77.74
ORD003095,P0041,Fashion,1,109.82,0.05,104.33
ORD003095,P0058,Fashion,3,166.02,0.15,423.35
ORD003095,P0003,Electronics,2,675.0,0.0,1350.0
ORD003096,P0025,Home & Garden,3,164.39,0.0,493.17
ORD003097,P0028,Home & Garden,1,167.29,0.15,142.2
ORD003097,P0009,Electronics,1,236.37,0.1,212.73
ORD003098,P0008,Electronics,3,601.4,0.05,1713.99
ORD003098,P0102,Books & Media,1,52.13,0.1,46.92
ORD003098,P0060,Fashion,1,117.44,0.0,117.44
ORD003099,P0086,Beauty,1,112.91,0.0,112.91
ORD003100,P0016,Electronics,1,735.06,0.1,661.55
ORD003100,P0010,Electronics,2,737.02,0.0,1474.04
ORD003101,P0098,Beauty,1,58.74,0.05,55.8
ORD003101,P0001,Electronics,1,592.51,0.1,533.26
ORD003102,P0027,Home & Garden,1,77.74,0.0,77.74
ORD003102,P0044,Fashion,1,179.61,0.05,170.63
ORD003103,P0104,Books & Media,3,28.85,0.0,86.55
ORD003103,P0031,Home & Garden,2,247.54,0.0,495.08
ORD003103,P0052,Fashion,1,129.07,0.0,129.07
ORD003104,P0047,Fashion,1,146.73,0.0,146.73
ORD003104,P0021,Home & Garden,1,180.57,0.0,180.57
ORD003104,P0059,Fashion,1,67.75,0.05,64.36
ORD003105,P0013,Electronics,1,862.63,0.0,862.63
ORD003105,P0015,Electronics,1,769.37,0.0,769.37
ORD003105,P0053,Fashion,2,62.69,0.0,125.38
ORD003105,P0051,Fashion,1,21.84,0.0,21.84
ORD003105,P0060,Fashion,2,117.44,0.0,234.88
ORD003106,P0090,Beauty,1,56.59,0.0,56.59
ORD003106,P0038,Home & Garden,1,169.03,0.1,152.13
ORD003107,P0073,Sports,2,162.52,0.0,325.04
ORD003107,P0052,Fashion,1,129.07,0.0,129.07
ORD003107,P0016,Electronics,1,735.06,0.0,735.06
ORD003107,P0053,Fashion,2,62.69,0.0,125.38
ORD003107,P0095,Beauty,1,30.92,0.1,27.83
ORD003108,P0038,Home & Garden,1,169.03,0.0,169.03
ORD003109,P0074,Sports,1,200.27,0.15,170.23
ORD003109,P0039,Home & Garden,1,229.92,0.1,206.93
ORD003109,P0049,Fashion,1,179.38,0.0,179.38
ORD003110,P0048,Fashion,2,30.16,0.0,60.32
ORD003110,P0051,Fashion,1,21.84,0.0,21.84
ORD003110,P0066,Sports,1,124.94,0.15,106.2
ORD003110,P0009,Electronics,1,236.37,0.05,224.55
ORD003110,P0106,Books & Media,1,21.79,0.05,20.7
ORD003111,P0048,Fashion,1,30.16,0.0,30.16
ORD003111,P0038,Home & Garden,1,169.03,0.0,169.03
ORD003111,P0101,Books & Media,3,58.39,0.05,166.41
ORD003111,P0017,Electronics,1,504.79,0.15,429.07
ORD003112,P0022,Home & Garden,1,68.56,0.0,68.56
ORD003112,P0052,Fashion,1,129.07,0.05,122.62
ORD003113,P0060,Fashion,1,117.44,0.05,111.57
ORD003114,P0053,Fashion,2,62.69,0.0,125.38
ORD003115,P0019,Electronics,1,753.99,0.2,603.19
ORD003115,P0056,Fashion,2,160.14,0.1,288.25
ORD003115,P0002,Electronics,2,282.77,0.15,480.71
ORD003115,P0072,Sports,2,111.14,0.0,222.28
ORD003116,P0107,Books & Media,2,31.66,0.1,56.99
ORD003117,P0054,Fashion,1,37.85,0.0,37.85
ORD003118,P0011,Electronics,3,733.95,0.0,2201.85
ORD003118,P0020,Electronics,2,781.45,0.2,1250.32
ORD003119,P0102,Books & Media,2,52.13,0.0,104.26
ORD003120,P0093,Beauty,1,54.29,0.0,54.29
ORD003120,P0022,Home & Garden,2,68.56,0.15,116.55
ORD003121,P0088,Beauty,1,98.82,0.0,98.82
ORD003121,P0018,Electronics,2,370.75,0.0,741.5
ORD003122,P0017,Electronics,3,504.79,0.0,1514.37
ORD003122,P0018,Electronics,1,370.75,0.1,333.68
